route_short_name,direction_id,shape_pt_lat,shape_pt_lon,shape_dist_traveled,route_long_name
VM13,0,63.388804,10.343858,11054.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.389015,10.344443,11092.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.389281,10.345062,11134.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.389565,10.345644,11177.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390086,10.34662,11253.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390296,10.346885,11280.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390285,10.346967,11284.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390306,10.347129,11293.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390334,10.347186,11297.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.39037,10.347215,11301.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390444,10.34718,11310.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390471,10.34712,11314.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.390693,10.347212,11339.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.391102,10.347498,11387.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.391594,10.347908,11445.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.39411,10.350091,11746.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.394578,10.350548,11803.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.3949,10.35094,11844.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.395195,10.351353,11883.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.395464,10.351783,11920.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.395744,10.352289,11960.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.396319,10.353503,12048.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.396439,10.353951,12048.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.396458,10.354277,12048.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.396582,10.354357,1164.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.396702,10.354763,1189.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.39692,10.35529,1225.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.397364,10.356176,1291.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.397998,10.357257,1380.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.397982,10.357438,1389.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.398027,10.357576,1398.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.398097,10.357615,1406.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.398164,10.357525,1414.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.398182,10.357442,1419.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.399018,10.358127,1518.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.399311,10.35824,1552.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.399429,10.358237,1565.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.39956,10.358233,1579.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.399927,10.358071,1621.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.400951,10.357506,1739.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401269,10.357397,1774.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401275,10.357483,1779.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401324,10.357618,1787.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401367,10.357652,1793.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401443,10.357614,1801.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.40149,10.357477,1810.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401495,10.357408,1813.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.401739,10.357479,1841.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.402958,10.358007,1979.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403632,10.358254,2055.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403632,10.35835,2060.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403675,10.358514,2070.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403737,10.358574,2077.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403822,10.358537,2087.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403871,10.358411,2095.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.40388,10.35833,2099.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.403971,10.358386,2110.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.404629,10.358621,2184.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.405544,10.358961,2287.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.405738,10.359150,13504.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.405942,10.359177,13504.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.405938,10.358801,13504.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.405924,10.357812,13504.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.40621,10.355393,0.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.406459,10.353159,115.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.40659,10.352128,169.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.406715,10.351617,198.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.406863,10.351229,223.0,Østmarka- Strindheim- Lerkendal- Havstad
VM13,0,63.407036,10.350914,248.0,Østmarka- Strindheim- Lerkendal- Havstad
