route_short_name,direction_id,shape_pt_lat,shape_pt_lon,shape_dist_traveled,route_long_name
VM23A,0,63.396509,10.354374,12102.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.396582,10.354357,12110.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.396702,10.354763,12134.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.396928,10.355306,12171.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.397364,10.356176,12237.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.397998,10.357257,12326.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398019,10.357207,12329.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398078,10.35716,12336.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398116,10.357173,12340.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398149,10.357216,12345.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398184,10.357361,12353.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.398182,10.357442,12357.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.399018,10.358127,12456.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.399311,10.35824,12489.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.399429,10.358237,12502.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.39956,10.358233,12517.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.399927,10.358071,12559.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.400951,10.357506,12676.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401269,10.357397,12712.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401275,10.357483,12717.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401324,10.357618,12725.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401367,10.357652,12730.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401443,10.357614,12739.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.40149,10.357477,12748.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401495,10.357408,12751.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.401739,10.357479,12779.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.402958,10.358007,12917.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403632,10.358254,12993.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403632,10.35835,12998.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403675,10.358514,13007.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403737,10.358574,13015.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403822,10.358537,13025.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403871,10.358411,13033.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.40388,10.35833,13037.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.403971,10.358386,13048.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.404629,10.358621,13122.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.405544,10.358961,13225.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.405798,10.359217,13256.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.405865,10.35925,13264.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.405928,10.359196,13272.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.406331,10.359303,13317.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.407744,10.359791,13476.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.410309,10.360782,13766.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41145,10.361531,13899.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412324,10.362442,14006.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41303,10.363354,14097.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41378,10.36464,14203.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414362,10.365797,14290.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414497,10.366108,14311.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414497,10.366109,14311.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414717,10.366614,14347.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414827,10.366924,14366.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414275,10.36954,14511.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.414056,10.37061,14569.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.413934,10.370952,14591.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.413791,10.371227,14612.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.413012,10.372159,14711.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412828,10.372556,14739.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412756,10.372795,14754.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412696,10.373532,14791.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412686,10.374486,14839.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412475,10.376175,14926.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412409,10.376211,14934.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412361,10.376397,14945.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412372,10.376514,14951.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412401,10.376567,14955.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412372,10.376514,14959.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412361,10.376397,14965.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412409,10.376211,14976.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412274,10.376215,14991.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.412056,10.376308,15016.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41194,10.376445,15030.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411898,10.376553,15037.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411813,10.376912,15058.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411772,10.377168,15071.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411717,10.377687,15098.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.411708,10.3798,15203.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.41164,10.380143,15222.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
